id,home,away,part_of_competition,Time,Event,Outcome,Team,Club,Player,Goalkeeper,attendance,time (utc),date,year
471382.0,Seattle Sounders FC,Colorado Rapids, Regular Season,64',"Goal!  Seattle Sounders FC 2, Colorado Rapids 0. Nicolás Lodeiro (Seattle Sounders FC) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Seattle Sounders FC,Nicolas Lodeiro,Tim Howard,44370,20:00,"Sunday, October 22",2017.0
471384.0,FC Dallas,LA Galaxy, Regular Season,73',"Substitution, LA Galaxy. Brian Rowe replaces Romain Alessandrini.",Goal,Home,FC Dallas,Romain Alessandrini,Clément Diop,15383,20:00,"Sunday, October 22",2017.0
471386.0,Montreal Impact,New England Revolution, Regular Season,45'+3',Benjamin Angoua (New England Revolution) is shown the yellow card for hand ball.,Goal,Home,Montreal Impact,Benjamin Angoua,Brad Knighton,20681,20:00,"Sunday, October 22",2017.0
471402.0,Chicago Fire FC,Philadelphia Union, Regular Season,64',"Goal!  Chicago Fire 2, Philadelphia Union 2. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Chicago Fire FC,Nemanja Nikolic,Andre Blake,17616,21:00,"Sunday, October 15",2017.0
471413.0,Toronto FC,New York Red Bulls, Regular Season,77',"Goal!  Toronto FC 2, New York Red Bulls 2. Daniel Royer (New York Red Bulls) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Away,New York Red Bulls,Daniel Royer,Alex Bono,28979,23:00,"Saturday, September 30",2017.0
471413.0,Toronto FC,New York Red Bulls, Regular Season,80',"Goal!  Toronto FC 3, New York Red Bulls 2. Víctor Vázquez (Toronto FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Toronto FC,Victor Vazquez,Luis Robles,28979,23:00,"Saturday, September 30",2017.0
471543.0,New York City FC,Toronto FC, Regular Season,90'+1',RJ Allen (New York City FC) is shown the yellow card for a bad foul.,Goal,Away,Toronto FC,RJ Allen,Sean Johnson,22011,23:30,"Wednesday, July 19",2017.0
471417.0,Houston Dynamo,LA Galaxy, Regular Season,84',"Goal!  Houston Dynamo 2, LA Galaxy 3. Alberth Elis (Houston Dynamo) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Houston Dynamo,Alberth Elis,Clément Diop,16062,0:30,"Wednesday, September 27",2017.0
471424.0,Portland Timbers,Orlando City SC, Regular Season,15',"Goal!  Portland Timbers 1, Orlando City SC 0. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Portland Timbers,Diego Valeri,Joe Bendik,21144,0:00,"Sunday, September 24",2017.0
471428.0,Columbus Crew SC,New York Red Bulls, Regular Season,72',"Goal!  Columbus Crew SC 3, New York Red Bulls 2. Gonzalo Verón (New York Red Bulls) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,New York Red Bulls,Gonzalo Veron,Zack Steffen,20008,23:30,"Saturday, September 23",2017.0
471440.0,Chicago Fire FC,DC United, Regular Season,90',"Goal!  Chicago Fire 3, D.C. United 0. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Chicago Fire FC,Nemanja Nikolic,Bill Hamid,15643,0:30,"Saturday, September 16",2017.0
471444.0,Montreal Impact,Minnesota United FC, Regular Season,20',"Goal!  Montreal Impact 1, Minnesota United FC 1. Kevin Molino (Minnesota United FC) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,Minnesota United FC,Kevin Molino,Evan Bush,20801,23:30,"Saturday, September 16",2017.0
471447.0,Atlanta United FC,New England Revolution, Regular Season,31',"Goal!  Atlanta United FC 2, New England Revolution 0. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Atlanta United FC,Josef Martinez,Cody Cropper,42511,23:00,"Wednesday, September 13",2017.0
471447.0,Atlanta United FC,New England Revolution, Regular Season,39',"Goal!  Atlanta United FC 3, New England Revolution 0. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Atlanta United FC,Josef Martinez,Cody Cropper,42511,23:00,"Wednesday, September 13",2017.0
471462.0,FC Dallas,New York Red Bulls, Regular Season,75',"Goal!  FC Dallas 2, New York Red Bulls 2. Mauro Díaz (FC Dallas) converts the penalty with a right footed shot to the top left corner.",Goal,Home,FC Dallas,Mauro Diaz,Luis Robles,16035,1:00,"Saturday, September 2",2017.0
471419.0,New York Red Bulls,DC United, Regular Season,78',"Goal!  New York Red Bulls 3, D.C. United 2. Gonzalo Verón (New York Red Bulls) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,New York Red Bulls,Gonzalo Veron,Steve Clark,16538,23:30,"Wednesday, September 27",2017.0
470299.0,LA Galaxy,FC Dallas, Regular Season,53',"Goal!  LA Galaxy 1, FC Dallas 1. Giovani dos Santos (LA Galaxy) converts the penalty with a left footed shot to the top left corner.",Goal,Home,LA Galaxy,Giovani dos Santos,Chris Seitz,23554,21:00,"Saturday, March 4",2017.0
471545.0,Sporting Kansas City,Philadelphia Union, Regular Season,69',"Goal!  Sporting Kansas City 1, Philadelphia Union 1. Roland Alberg (Philadelphia Union) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Philadelphia Union,Roland Alberg,Tim Melia,19240,0:30,"Thursday, July 6",2017.0
471547.0,New England Revolution,New York Red Bulls, Regular Season,55',"Goal!  New England Revolution 2, New York Red Bulls 2. Daniel Royer (New York Red Bulls) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,New York Red Bulls,Daniel Royer,Cody Cropper,13924,23:30,"Wednesday, July 5",2017.0
471648.0,Houston Dynamo,Vancouver Whitecaps, Regular Season,68',"Goal!  Houston Dynamo 2, Vancouver Whitecaps FC 0. Erick Torres (Houston Dynamo) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Houston Dynamo,Erick Torres,David Ousted,16075,1:00,"Friday, May 12",2017.0
471649.0,Columbus Crew SC,Toronto FC, Regular Season,28',"Goal!  Columbus Crew SC 1, Toronto FC 0. Federico Higuaín (Columbus Crew SC) converts the penalty with a right footed shot to the top right corner.",Goal,Home,Columbus Crew SC,Federico Higuain,Alex Bono,10318,23:30,"Wednesday, May 10",2017.0
471652.0,LA Galaxy,Chicago Fire FC, Regular Season,13',"Goal!  LA Galaxy 0, Chicago Fire 1. David Accam (Chicago Fire) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,Chicago Fire FC,David Accam,Brian Rowe,24256,2:30,"Saturday, May 6",2017.0
471654.0,Real Salt Lake,FC Dallas, Regular Season,3',Penalty conceded by Demar Phillips (Real Salt Lake) with a hand ball in the penalty area.,Goal,Away,FC Dallas,Demar Phillips,Matt Van Oekel,18160,1:30,"Saturday, May 6",2017.0
471659.0,Seattle Sounders FC,Toronto FC, Regular Season,23',"Goal!  Seattle Sounders FC 0, Toronto FC 1. Jozy Altidore (Toronto FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Toronto FC,Jozy Altidore,Stefan Frei,41468,19:00,"Saturday, May 6",2017.0
471679.0,New York Red Bulls,Columbus Crew SC, Regular Season,38',"Goal!  New York Red Bulls 2, Columbus Crew SC 0. Daniel Royer (New York Red Bulls) converts the penalty with a right footed shot to the top left corner.",Goal,Home,New York Red Bulls,Daniel Royer,Zack Steffen,20008,23:30,"Saturday, April 22",2017.0
471681.0,Philadelphia Union,Montreal Impact, Regular Season,39',"Goal!  Philadelphia Union 3, Montreal Impact 0. Roland Alberg (Philadelphia Union) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Philadelphia Union,Roland Alberg,Evan Bush,15107,17:00,"Saturday, April 22",2017.0
471683.0,Houston Dynamo,San Jose Earthquakes, Regular Season,9',"Goal!  Houston Dynamo 1, San Jose Earthquakes 0. Erick Torres (Houston Dynamo) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Houston Dynamo,Erick Torres,David Bingham,16918,19:55,"Saturday, April 22",2017.0
471687.0,Colorado Rapids,Real Salt Lake, Regular Season,85',Jared Watts (Colorado Rapids) is shown the red card.,Goal,Away,Real Salt Lake,Jared Watts,Zac MacMath,15087,1:00,"Saturday, April 15",2017.0
471690.0,Montreal Impact,Atlanta United FC, Regular Season,45'+5',"Goal!  Montreal Impact 1, Atlanta United FC 1. Ignacio Piatti (Montreal Impact) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Montreal Impact,Ignacio Piatti,Alec Kann,17144,17:00,"Saturday, April 15",2017.0
471697.0,Sporting Kansas City,Colorado Rapids, Regular Season,90'+4',"Goal!  Sporting Kansas City 3, Colorado Rapids 1. Kevin Doyle (Colorado Rapids) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,Colorado Rapids,Kevin Doyle,Tim Melia,19249,23:00,"Sunday, April 9",2017.0
471701.0,Philadelphia Union,Portland Timbers, Regular Season,88',"Goal!  Philadelphia Union 1, Portland Timbers 3. Fanendo Adi (Portland Timbers) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Portland Timbers,Fanendo Adi,Andre Blake,15437,23:00,"Saturday, April 8",2017.0
471710.0,Houston Dynamo,New York Red Bulls, Regular Season,41',"Goal!  Houston Dynamo 2, New York Red Bulls 1. Erick Torres (Houston Dynamo) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Houston Dynamo,Erick Torres,Luis Robles,17914,0:30,"Saturday, April 1",2017.0
471712.0,DC United,Philadelphia Union, Regular Season,27',"Goal!  D.C. United 2, Philadelphia Union 0. Luciano Acosta (D.C. United) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,DC United,Luciano Acosta,Andre Blake,14560,23:00,"Saturday, April 1",2017.0
471720.0,New England Revolution,Minnesota United FC, Regular Season,32',"Goal!  New England Revolution 3, Minnesota United FC 1. Lee Nguyen (New England Revolution) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,New England Revolution,Lee Nguyen,Bobby Shuttleworth,11571,18:00,"Saturday, March 25",2017.0
471646.0,Toronto FC,Minnesota United FC, Regular Season,20',"Goal!  Toronto FC 1, Minnesota United FC 0. Sebastian Giovinco (Toronto FC) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Toronto FC,Sebastian Giovinco,Bobby Shuttleworth,27249,19:00,"Saturday, May 13",2017.0
471641.0,Chicago Fire FC,Seattle Sounders FC, Regular Season,25',"Goal!  Chicago Fire 1, Seattle Sounders FC 0. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Chicago Fire FC,Nemanja Nikolic,Stefan Frei,20153,1:00,"Saturday, May 13",2017.0
471639.0,New York Red Bulls,LA Galaxy, Regular Season,78',Penalty LA Galaxy. Romain Alessandrini draws a foul in the penalty area.,Goal,Away,LA Galaxy,Romain Alessandrini,Luis Robles,18376,22:00,"Sunday, May 14",2017.0
471628.0,Montreal Impact,Portland Timbers, Regular Season,13',"Goal!  Montreal Impact 1, Portland Timbers 0. Ignacio Piatti (Montreal Impact) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Montreal Impact,Ignacio Piatti,Jake Gleeson,19138,19:00,"Saturday, May 20",2017.0
471549.0,Vancouver Whitecaps,New York City FC, Regular Season,40',"Goal!  Vancouver Whitecaps FC 1, New York City FC 2. David Villa (New York City FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,New York City FC,David Villa,David Ousted,22120,2:00,"Wednesday, July 5",2017.0
471721.0,Portland Timbers,Houston Dynamo, Regular Season,38',"Goal!  Portland Timbers 1, Houston Dynamo 1. Erick Torres (Houston Dynamo) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Houston Dynamo,Erick Torres,Jake Gleeson,21144,2:30,"Saturday, March 18",2017.0
471569.0,Chicago Fire FC,Orlando City SC, Regular Season,63',"Goal!  Chicago Fire 4, Orlando City SC 0. David Accam (Chicago Fire) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Chicago Fire FC,David Accam,Joe Bendik,20000,0:30,"Saturday, June 24",2017.0
471573.0,Minnesota United FC,Vancouver Whitecaps, Regular Season,17',"Goal!  Minnesota United FC 0, Vancouver Whitecaps FC 1. Cristian Techera (Vancouver Whitecaps FC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,Vancouver Whitecaps,Cristian Techera,Bobby Shuttleworth,19017,0:00,"Saturday, June 24",2017.0
471578.0,Colorado Rapids,LA Galaxy, Regular Season,71',"Goal!  Colorado Rapids 1, LA Galaxy 3. Romain Alessandrini (LA Galaxy) converts the penalty with a left footed shot to the centre of the goal.",Goal,Away,LA Galaxy,Romain Alessandrini,Tim Howard,13496,1:00,"Wednesday, June 21",2017.0
471579.0,Minnesota United FC,Portland Timbers, Regular Season,37',"Goal!  Minnesota United FC 1, Portland Timbers 1. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Portland Timbers,Diego Valeri,Bobby Shuttleworth,18442,0:00,"Wednesday, June 21",2017.0
471591.0,New York City FC,Seattle Sounders FC, Regular Season,52',Chad Marshall (Seattle Sounders FC) is shown the yellow card.,Goal,Home,New York City FC,Chad Marshall,Stefan Frei,25073,17:00,"Saturday, June 17",2017.0
471546.0,Portland Timbers,Chicago Fire FC, Regular Season,24',"Goal!  Portland Timbers 1, Chicago Fire 0. Fanendo Adi (Portland Timbers) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Portland Timbers,Fanendo Adi,Matt Lampson,21144,2:30,"Wednesday, July 5",2017.0
471594.0,Chicago Fire FC,Atlanta United FC, Regular Season,70',"Goal!  Chicago Fire 2, Atlanta United FC 0. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Chicago Fire FC,Nemanja Nikolic,Alec Kann,18453,20:00,"Saturday, June 10",2017.0
471614.0,San Jose Earthquakes,LA Galaxy, Regular Season,35',"Goal!  San Jose Earthquakes 1, LA Galaxy 2. Giovani dos Santos (LA Galaxy) converts the penalty with a left footed shot to the centre of the goal.",Goal,Away,LA Galaxy,Giovani dos Santos,David Bingham,18000,2:00,"Saturday, May 27",2017.0
471618.0,New York Red Bulls,New England Revolution, Regular Season,9',"Goal!  New York Red Bulls 0, New England Revolution 1. Lee Nguyen (New England Revolution) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,New England Revolution,Lee Nguyen,Luis Robles,19252,23:30,"Saturday, May 27",2017.0
471619.0,Vancouver Whitecaps,DC United, Regular Season,61',"Goal!  Vancouver Whitecaps FC 0, D.C. United 1. Lamar Neagle (D.C. United) converts the penalty with a right footed shot to the top left corner.",Goal,Away,DC United,Lamar Neagle,David Ousted,20905,23:00,"Saturday, May 27",2017.0
471621.0,Toronto FC,Columbus Crew SC, Regular Season,6',"Goal!  Toronto FC 1, Columbus Crew SC 0. Víctor Vázquez (Toronto FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Toronto FC,Victor Vazquez,Zack Steffen,25376,23:00,"Friday, May 26",2017.0
471622.0,Orlando City SC,New York City FC, Regular Season,14',"Goal!  Orlando City SC 0, New York City FC 1. David Villa (New York City FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,New York City FC,David Villa,Joe Bendik,25527,23:00,"Sunday, May 21",2017.0
471627.0,Atlanta United FC,Houston Dynamo, Regular Season,80',"Goal!  Atlanta United FC 4, Houston Dynamo 0. Miguel Almirón (Atlanta United FC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,Atlanta United FC,Miguel Almiron ,Joe Willis,44893,23:00,"Saturday, May 20",2017.0
471627.0,Atlanta United FC,Houston Dynamo, Regular Season,90',"Goal!  Atlanta United FC 4, Houston Dynamo 1. Erick Torres (Houston Dynamo) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Houston Dynamo,Erick Torres,Alec Kann,44893,23:00,"Saturday, May 20",2017.0
471606.0,LA Galaxy,Colorado Rapids, Regular Season,18',"Goal!  LA Galaxy 1, Colorado Rapids 0. Romain Alessandrini (LA Galaxy) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,LA Galaxy,Romain Alessandrini,Zac MacMath,17683,3:00,"Saturday, September 2",2017.0
470287.0,Philadelphia Union,Toronto FC, Regular Season,45'+2',"Substitution, Toronto FC. Tosaint Ricketts replaces Sebastian Giovinco because of an injury.",Goal,Away,Toronto FC,Sebastian Giovinco,Andre Blake,16795,21:30,"Saturday, March 11",2017.0
470286.0,Montreal Impact,Seattle Sounders FC, Regular Season,83',"Goal!  Montreal Impact 2, Seattle Sounders FC 1. Nicolás Lodeiro (Seattle Sounders FC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,Seattle Sounders FC,Nicolas Lodeiro,Evan Bush,34373,0:00,"Saturday, March 11",2017.0
470283.0,Minnesota United FC,Atlanta United FC, Regular Season,30',Penalty Minnesota United FC. Kevin Molino draws a foul in the penalty area.,Goal,Home,Minnesota United FC,Kevin Molino,Alec Kann,35043,21:00,"Sunday, March 12",2017.0
471720.0,New England Revolution,Minnesota United FC, Regular Season,53',"Goal!  New England Revolution 5, Minnesota United FC 2. Chris Tierney (New England Revolution) converts the penalty with a left footed shot to the top right corner.",Goal,Home,New England Revolution,Chris Tierney,Bobby Shuttleworth,11571,18:00,"Saturday, March 25",2017.0
471725.0,DC United,Columbus Crew SC, Regular Season,66',"Goal!  D.C. United 0, Columbus Crew SC 2. Ola Kamara (Columbus Crew SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Columbus Crew SC,Ola Kamara,Bill Hamid,14031,23:00,"Saturday, March 18",2017.0
471725.0,DC United,Columbus Crew SC, Regular Season,38',"Goal!  D.C. United 0, Columbus Crew SC 1. Federico Higuaín (Columbus Crew SC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Columbus Crew SC,Federico Higuain,Bill Hamid,14031,23:00,"Saturday, March 18",2017.0
471721.0,Portland Timbers,Houston Dynamo, Regular Season,11',"Goal!  Portland Timbers 1, Houston Dynamo 0. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Portland Timbers,Diego Valeri,Tyler Deric,21144,2:30,"Saturday, March 18",2017.0
470280.0,Seattle Sounders FC,New York Red Bulls, Regular Season,28',"Goal!  Seattle Sounders FC 1, New York Red Bulls 0. Clint Dempsey (Seattle Sounders FC) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Seattle Sounders FC,Clint Dempsey,Luis Robles,45600,23:00,"Sunday, March 19",2017.0
470282.0,FC Dallas,New England Revolution, Regular Season,10',"Goal!  FC Dallas 0, New England Revolution 1. Lee Nguyen (New England Revolution) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,New England Revolution,Lee Nguyen,Chris Seitz,16150,0:00,"Saturday, March 18",2017.0
471723.0,Colorado Rapids,Minnesota United FC, Regular Season,50',"Goal!  Colorado Rapids 1, Minnesota United FC 1. Kevin Molino (Minnesota United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Minnesota United FC,Kevin Molino,Tim Howard,14013,1:00,"Saturday, March 18",2017.0
502632.0,Orlando City SC,Atlanta United FC, Regular Season,10',"Goal!  Orlando City SC 0, Atlanta United FC 1. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Atlanta United FC,Josef Martinez,Joe Bendik,24232,22:00,"Sunday, May 13",2018.0
502520.0,Columbus Crew SC,Orlando City SC, Regular Season,88',"Goal!  Columbus Crew SC 2, Orlando City SC 2. Gyasi Zardes (Columbus Crew SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Columbus Crew SC,Gyasi Zardes,Earl Edwards,14052,23:30,"Saturday, July 21",2018.0
502637.0,New England Revolution,Toronto FC, Regular Season,89',"Goal!  New England Revolution 3, Toronto FC 2. Sebastian Giovinco (Toronto FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Toronto FC,Sebastian Giovinco,Matt Turner,19596,23:30,"Saturday, May 12",2018.0
502522.0,Seattle Sounders FC,Vancouver Whitecaps, Regular Season,5',"Goal!  Seattle Sounders FC 1, Vancouver Whitecaps FC 0. Nicolás Lodeiro (Seattle Sounders FC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,Seattle Sounders FC,Nicolas Lodeiro,Stefan Marinovic,41849,20:00,"Saturday, July 21",2018.0
502525.0,Minnesota United FC,New England Revolution, Regular Season,52',"Goal!  Minnesota United FC 2, New England Revolution 1. Diego Fagundez (New England Revolution) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,New England Revolution,Diego Fagundez,Bobby Shuttleworth,27544,0:00,"Wednesday, July 18",2018.0
502527.0,Atlanta United FC,Seattle Sounders FC, Regular Season,45',"Goal!  Atlanta United FC 0, Seattle Sounders FC 1. Nicolás Lodeiro (Seattle Sounders FC) converts the penalty with a left footed shot to the centre of the goal.",Goal,Away,Seattle Sounders FC,Nicolas Lodeiro,Brad Guzan,72243,18:00,"Sunday, July 15",2018.0
502529.0,FC Dallas,Chicago Fire FC, Regular Season,81',"Goal!  FC Dallas 3, Chicago Fire 0. Reto Ziegler (FC Dallas) converts the penalty with a left footed shot to the top right corner.",Goal,Home,FC Dallas,Reto Ziegler,Richard Sánchez,16000,0:00,"Saturday, July 14",2018.0
502537.0,Chicago Fire FC,Philadelphia Union, Regular Season,39',"Goal!  Chicago Fire 1, Philadelphia Union 1. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Chicago Fire FC,Nemanja Nikolic,Andre Blake,12008,0:30,"Wednesday, July 11",2018.0
502541.0,LA Galaxy,Columbus Crew SC, Regular Season,56',"Goal!  LA Galaxy 2, Columbus Crew SC 0. Zlatan Ibrahimovic (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,LA Galaxy,Zlatan Ibrahimovic,Zack Steffen,21211,2:30,"Saturday, July 7",2018.0
502542.0,Real Salt Lake,FC Dallas, Regular Season,11',"Goal!  Real Salt Lake 1, FC Dallas 0. Albert Rusnák (Real Salt Lake) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Real Salt Lake,Albert Rusnak,Jesse Gonzalez,17319,2:00,"Saturday, July 7",2018.0
502544.0,Sporting Kansas City,Toronto FC, Regular Season,57',"Goal!  Sporting Kansas City 1, Toronto FC 1. Ilie Sánchez (Sporting Kansas City) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Sporting Kansas City,Ilie Sanchez,Alex Bono,21064,0:30,"Saturday, July 7",2018.0
502549.0,Philadelphia Union,Atlanta United FC, Regular Season,58',"Goal!  Philadelphia Union 0, Atlanta United FC 1. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Atlanta United FC,Josef Martinez,Andre Blake,17025,23:00,"Saturday, July 7",2018.0
502551.0,Real Salt Lake,Sporting Kansas City, Regular Season,90'+10',"Goal!  Real Salt Lake 4, Sporting Kansas City 2. Luis Silva (Real Salt Lake) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Real Salt Lake,Luis Silva,Tim Melia,19206,2:00,"Wednesday, July 4",2018.0
502559.0,San Jose Earthquakes,LA Galaxy, Regular Season,69',"Goal!  San Jose Earthquakes 3, LA Galaxy 3. Chris Wondolowski (San Jose Earthquakes) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,San Jose Earthquakes,Chris Wondolowski,David Bingham,50743,2:00,"Saturday, June 30",2018.0
502561.0,New England Revolution,DC United, Regular Season,73',"Goal!  New England Revolution 2, D.C. United 2. Yamil Asad (D.C. United) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,DC United,Yamil Asad,Matt Turner,19371,23:30,"Saturday, June 30",2018.0
502561.0,New England Revolution,DC United, Regular Season,78',"Goal!  New England Revolution 3, D.C. United 2. Cristian Penilla (New England Revolution) converts the penalty with a right footed shot to the top right corner.",Goal,Home,New England Revolution,Cristian Penilla,David Ousted,19371,23:30,"Saturday, June 30",2018.0
502562.0,Columbus Crew SC,Real Salt Lake, Regular Season,6',"Goal!  Columbus Crew SC 1, Real Salt Lake 0. Gyasi Zardes (Columbus Crew SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Columbus Crew SC,Gyasi Zardes,Nick Rimando,16680,23:30,"Saturday, June 30",2018.0
502517.0,Real Salt Lake,Colorado Rapids, Regular Season,33',"Goal!  Real Salt Lake 2, Colorado Rapids 1. Jack McBean (Colorado Rapids) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Colorado Rapids,Jack McBean,Nick Rimando,19207,2:00,"Saturday, July 21",2018.0
502621.0,Chicago Fire FC,Houston Dynamo, Regular Season,56',"Goal!  Chicago Fire 2, Houston Dynamo 2. Alberth Elis (Houston Dynamo) converts the penalty with a right footed shot to the centre of the goal.",Goal,Away,Houston Dynamo,Alberth Elis,Richard Sánchez,14206,20:00,"Sunday, May 20",2018.0
502620.0,Atlanta United FC,New York Red Bulls, Regular Season,42',"Goal!  Atlanta United FC 1, New York Red Bulls 1. Daniel Royer (New York Red Bulls) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Away,New York Red Bulls,Daniel Royer,Brad Guzan,45089,23:00,"Sunday, May 20",2018.0
502607.0,Philadelphia Union,Chicago Fire FC, Regular Season,87',"Goal!  Philadelphia Union 3, Chicago Fire 1. Borek Dockal (Philadelphia Union) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Philadelphia Union,Borek Dockal,Patrick McLain,14805,23:30,"Wednesday, May 30",2018.0
502606.0,New England Revolution,Atlanta United FC, Regular Season,88',"Goal!  New England Revolution 1, Atlanta United FC 1. Teal Bunbury (New England Revolution) converts the penalty with a right footed shot to the top right corner.",Goal,Home,New England Revolution,Teal Bunbury,Brad Guzan,10547,23:30,"Wednesday, May 30",2018.0
502601.0,Portland Timbers,LA Galaxy, Regular Season,57',"Goal!  Portland Timbers 1, LA Galaxy 1. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Portland Timbers,Diego Valeri,David Bingham,21144,21:00,"Saturday, June 2",2018.0
502600.0,Atlanta United FC,Philadelphia Union, Regular Season,83',"Goal!  Atlanta United FC 3, Philadelphia Union 1. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Atlanta United FC,Josef Martinez,Andre Blake,45140,23:30,"Saturday, June 2",2018.0
502636.0,Columbus Crew SC,Chicago Fire FC, Regular Season,28',"Goal!  Columbus Crew SC 1, Chicago Fire 0. Federico Higuaín (Columbus Crew SC) converts the penalty with a right footed shot to the top right corner.",Goal,Home,Columbus Crew SC,Federico Higuain,Richard Sánchez,11108,23:30,"Saturday, May 12",2018.0
502600.0,Atlanta United FC,Philadelphia Union, Regular Season,21',"Goal!  Atlanta United FC 1, Philadelphia Union 0. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Atlanta United FC,Josef Martinez,Andre Blake,45140,23:30,"Saturday, June 2",2018.0
502599.0,Columbus Crew SC,Toronto FC, Regular Season,17',"Goal!  Columbus Crew SC 0, Toronto FC 1. Víctor Vázquez (Toronto FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Toronto FC,Victor Vazquez,Jon Kempin,12305,23:30,"Saturday, June 2",2018.0
502589.0,FC Dallas,Montreal Impact, Regular Season,18',"Goal!  FC Dallas 2, Montreal Impact 0. Mauro Díaz (FC Dallas) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,FC Dallas,Mauro Diaz,Evan Bush,13506,0:00,"Saturday, June 9",2018.0
